2025-02-14T16:31:07.073224,5BPR0559-00022,5BPR0559,S3UQ12JA31K.EB2GAM1,21S3U502LW0S8409216800
2025-02-14T16:42:19.131692,5BPR0559-00021,5BPR0559,S3UQ12JA31K.EB2GAM1,21S3U502GF0S8399216800
2025-02-14T16:42:55.911839,5BPR0559-00023,5BPR0559,S3UQ12JA31K.EB2GAM1,21S3U502TH0S8419216800
2025-02-14T16:43:26.773607,5BPR0559-00024,5BPR0559,S3UQ12JA31K.EB2GAM1,21S3U502DB0S8429216800
2025-02-14T16:44:21.518300,5BPR0559-00025,5BPR0559,S3UQ12JA31K.EB2GAM1,21S3U502MG0S8439216800
2025-02-14T16:44:39.730886,5BPR0559-00026,5BPR0559,S3UQ12JA31K.EB2GAM1,21S3U502ER0S8449216800
2025-02-14T16:45:25.510089,5BPR0559-00028,5BPR0559,S3UQ12JA31K.EB2GAM1,21S3U502UJ0S8469216800
2025-02-14T17:07:21.408359,5BPR0559-00029,5BPR0559,S3UQ12JA31K.EB2GAM1,21S3U502NK0S8479216800
2025-02-14T17:17:46.304665,5BPR0559-00033,5BPR0559,S3UQ12JA31K.EB2GAM1,21S3U502FM0S8519216800
2025-02-14T17:18:22.293475,5BPR0559-00034,5BPR0559,S3UQ12JA31K.EB2GAM1,21S3U502JT0S8529216800
2025-02-14T17:18:57.694608,5BPR0559-00035,5BPR0559,S3UQ12JA31K.EB2GAM1,21S3U502BZ0S8539216800
2025-02-14T17:19:09.180713,5BPR0559-00036,5BPR0559,S3UQ12JA31K.EB2GAM1,21S3U502RD0S8549216800
2025-02-14T17:24:16.115254,5BPR0559-00031,5BPR0559,S3UQ12JA31K.EB2GAM1,21S3U502WS0S8499216800
2025-02-14T17:31:05.923083,5BPR0559-00252,5BPR0559,S3UQ12JA31K.EB2GAM1,21S3U502UJ0T0709216800
2025-02-14T17:31:19.414072,5BPR0559-00253,5BPR0559,S3UQ12JA31K.EB2GAM1,21S3U502NK0T0719216800
2025-02-14T17:31:34.288146,5BPR0559-00254,5BPR0559,S3UQ12JA31K.EB2GAM1,21S3U502AL0T0729216800
2025-02-14T17:58:49.820451,5BPR0559-00312,5BPR0559,S3UQ12JA31K.EB2GAM1,21S3U502YE0T1309216800
2025-02-17T09:18:47.513216,5BPR0559-481,5BPR0559,S3UQ12JA31K.EB2GAM1,21S3U502CQ0T2999216800
2025-02-17T09:19:51.401252,5BPR0559-482,5BPR0559,S3UQ12JA31K.EB2GAM1,21S3U502QV0T3009216800
2025-02-17T09:24:09.389041,5BPR0559-451,5BPR0559,S3UQ12JA31K.EB2GAM1,21S3U502BZ0T2699216800
2025-02-17T09:35:13.757538,5BPR0559-365,5BPR0559,S3UQ12JA31K.EB2GAM1,21S3U502GF0T1839216800
2025-02-17T09:48:06.874158,5BPR0559-267,5BPR0559,S3UQ12JA31K.EB2GAM1,21S3U502ZX0T0859216800
2025-02-17T11:15:51.093257,5BPR0748-00001,5BPR0748,S3UQ12JA31K.EB2GAM1,21S3U502NK6M6719216800
2025-02-17T13:04:40.732587,5BPR0750-00001,5BPR0750,S3UQ12JA31K.EB2GAM1,21S3U502LW6N8649216800
2025-02-17T13:10:11.460862,5BPR0750-00002,5BPR0750,S3UQ12JA31K.EB2GAM1,21S3U502TH6N8659216800
2025-02-19T11:47:36.927093,5BPR0237-00001,5BPR0237,S32Q16UAGA0.EB2GAM1,21S32502TH873459254220
2025-02-19T11:51:35.926649,5BPR0237-00002,5BPR0237,S32Q16UAGA0.EB2GAM1,21S32502DB873469254220
2025-02-19T12:07:57.195480,5BPR0732-00001,5BPR0732,S3UQ12JA31K.EB2GAM1,21S3U502HY862579216800
2025-02-19T12:08:15.484699,5BPR0732-00002,5BPR0732,S3UQ12JA31K.EB2GAM1,21S3U502YE862589216800
2025-02-19T12:10:34.349311,5BPR0732-00003,5BPR0732,S3UQ12JA31K.EB2GAM1,21S3U502CQ862599216800
2025-02-19T12:11:22.794794,5BPR0732-00004,5BPR0732,S3UQ12JA31K.EB2GAM1,21S3U502QV862609216800
2025-02-19T12:12:23.315640,5BPR0732-00005,5BPR0732,S3UQ12JA31K.EB2GAM1,21S3U502ZX862619216800
2025-02-19T12:21:00.920846,5BPR0732-00001,5BPR0732,S3UQ12JA31K.EB2GAM1,21S3U502HY862579216800
2025-02-19T12:21:10.301331,5BPR0732-00001,5BPR0732,S3UQ12JA31K.EB2GAM1,21S3U502HY862579216800
2025-02-19T12:26:56.696398,5BPR0732-00001,5BPR0732,S3UQ12JA31K.EB2GAM1,21S3U502HY862579216800
2025-02-19T12:27:09.535827,5BPR0732-00005,5BPR0732,S3UQ12JA31K.EB2GAM1,21S3U502ZX862619216800
2025-02-19T12:27:26.784143,5BPR0732-00009,5BPR0732,S3UQ12JA31K.EB2GAM1,21S3U502TH862659216800
2025-02-19T12:27:38.919519,5BPR0732-00009,5BPR0732,S3UQ12JA31K.EB2GAM1,21S3U502TH862659216800
2025-02-19T12:27:48.501403,5BPR0732-00009,5BPR0732,S3UQ12JA31K.EB2GAM1,21S3U502TH862659216800
2025-02-19T13:06:58.903783,5BPR0775-00001,5BPR0775,S3UQ12JA31K.EB2GAM1,21S3U502VN8A7439216800
2025-02-19T13:15:16.527405,5BPR0775-00001,5BPR0775,S3UQ12JA31K.EB2GAM1,21S3U502VN8A7439216800
2025-02-19T13:20:05.068487,5BPR0559-00001,5BPR0559,S3UQ12JA31K.EB2GAM1,21S3U502MG0S8199216800
2025-02-19T13:20:26.642265,5BPR0559-00002,5BPR0559,S3UQ12JA31K.EB2GAM1,21S3U502ER0S8209216800
2025-02-19T13:22:48.433397,5BPR0559-00001,5BPR0559,S3UQ12JA31K.EB2GAM1,21S3U502MG0S8199216800
2025-02-19T13:27:38.611182,5BPR0732-00001,5BPR0732,S3UQ12JA31K.EB2GAM1,21S3U502HY862579216800
2025-02-19T13:29:31.696354,5BPR0732-00002,5BPR0732,S3UQ12JA31K.EB2GAM1,21S3U502YE862589216800
2025-02-19T13:30:25.525088,5BPR0732-00002,5BPR0732,S3UQ12JA31K.EB2GAM1,21S3U502YE862589216800
2025-02-19T13:42:53.988636,5BPR0070-00002,5BPR0070,S3UQ12JA33K.EB2GAM1,21S3U502FM3V6679339020
2025-02-19T13:43:05.009899,5BPR0070-00001,5BPR0070,S3UQ12JA33K.EB2GAM1,21S3U502XC3V6669339020
2025-02-19T13:43:48.731926,5BPR0070-00002,5BPR0070,S3UQ12JA33K.EB2GAM1,21S3U502FM3V6679339020
2025-02-19T13:51:53.241216,5BPR0070-00003,5BPR0070,S3UQ12JA33K.EB2GAM1,21S3U502JT3V6689339020
2025-02-19T13:52:33.569666,5BPR0070-00003,5BPR0070,S3UQ12JA33K.EB2GAM1,21S3U502JT3V6689339020
2025-02-19T13:52:48.930939,5BPR0070-00003,5BPR0070,S3UQ12JA33K.EB2GAM1,21S3U502JT3V6689339020
2025-02-19T13:53:01.126573,5BPR0070-00003,5BPR0070,S3UQ12JA33K.EB2GAM1,21S3U502JT3V6689339020
2025-02-19T13:53:28.585201,5BPR0070-00003,5BPR0070,S3UQ12JA33K.EB2GAM1,21S3U502JT3V6689339020
2025-02-19T13:58:10.147456,5BPR0732-00001,5BPR0732,S3UQ12JA31K.EB2GAM1,21S3U502HY862579216800
2025-02-19T14:00:43.709939,5BPR0732-00001,5BPR0732,S3UQ12JA31K.EB2GAM1,21S3U502HY862579216800
2025-02-19T14:01:00.174798,5BPR0732-00001,5BPR0732,S3UQ12JA31K.EB2GAM1,21S3U502HY862579216800
2025-02-19T14:01:34.063423,5BPR0070-00008,5BPR0070,S3UQ12JA33K.EB2GAM1,21S3U502HY3V6739339020
2025-02-19T14:01:52.440458,5BPR0070-00007,5BPR0070,S3UQ12JA33K.EB2GAM1,21S3U502PU3V6729339020
2025-02-19T14:02:35.482357,5BPR0070-00004,5BPR0070,S3UQ12JA33K.EB2GAM1,21S3U502BZ3V6699339020
2025-02-19T14:11:37.618080,5BPR0070-00005,5BPR0070,S3UQ12JA33K.EB2GAM1,21S3U502RD3V6709339020
2025-02-19T14:11:46.434926,5BPR0070-00006,5BPR0070,S3UQ12JA33K.EB2GAM1,21S3U502VN3V6719339020
2025-02-19T14:12:39.584902,5BPR0070-00009,5BPR0070,S3UQ12JA33K.EB2GAM1,21S3U502YE3V6749339020
2025-02-19T17:35:08.325284,5BPR0070-00001,5BPR0070,S3UQ12JA33K.EB2GAM1,21S3U502XC3V6669339020
2025-02-19T17:35:14.368956,5BPR0070-00003,5BPR0070,S3UQ12JA33K.EB2GAM1,21S3U502JT3V6689339020
2025-02-19T17:35:27.394483,5BPR0070-00004,5BPR0070,S3UQ12JA33K.EB2GAM1,21S3U502BZ3V6699339020
2025-02-19T17:35:33.775191,5BPR0070-00006,5BPR0070,S3UQ12JA33K.EB2GAM1,21S3U502VN3V6719339020
2025-02-19T17:36:47.677902,5BPR0070-00009,5BPR0070,S3UQ12JA33K.EB2GAM1,21S3U502YE3V6749339020
2025-02-19T17:52:06.932925,5BPR0070-00001,5BPR0070,S3UQ12JA33K.EB2GAM1,21S3U502XC3V6669339020
2025-02-19T17:52:22.894224,5BPR0070-00005,5BPR0070,S3UQ12JA33K.EB2GAM1,21S3U502RD3V6709339020
2025-02-19T17:53:29.934746,5BPR0070-00001,5BPR0070,S3UQ12JA33K.EB2GAM1,21S3U502XC3V6669339020
2025-02-19T17:53:39.715515,5BPR0070-00002,5BPR0070,S3UQ12JA33K.EB2GAM1,21S3U502FM3V6679339020
2025-02-19T17:53:45.650266,5BPR0070-00003,5BPR0070,S3UQ12JA33K.EB2GAM1,21S3U502JT3V6689339020
2025-02-19T17:53:51.576469,5BPR0070-00004,5BPR0070,S3UQ12JA33K.EB2GAM1,21S3U502BZ3V6699339020
2025-02-19T17:53:57.548604,5BPR0070-00005,5BPR0070,S3UQ12JA33K.EB2GAM1,21S3U502RD3V6709339020
2025-02-19T17:54:03.669427,5BPR0070-00006,5BPR0070,S3UQ12JA33K.EB2GAM1,21S3U502VN3V6719339020
2025-02-19T17:55:46.634352,5BPR0070-00001,5BPR0070,S3UQ12JA33K.EB2GAM1,21S3U502XC3V6669339020
2025-02-19T17:56:10.290367,5BPR0070-00002,5BPR0070,S3UQ12JA33K.EB2GAM1,21S3U502FM3V6679339020
2025-02-19T17:56:39.558769,5BPR0070-00003,5BPR0070,S3UQ12JA33K.EB2GAM1,21S3U502JT3V6689339020
2025-02-19T17:56:45.472879,5BPR0070-00004,5BPR0070,S3UQ12JA33K.EB2GAM1,21S3U502BZ3V6699339020
2025-02-19T17:56:51.400575,5BPR0070-00005,5BPR0070,S3UQ12JA33K.EB2GAM1,21S3U502RD3V6709339020
2025-02-19T17:56:57.344498,5BPR0070-00006,5BPR0070,S3UQ12JA33K.EB2GAM1,21S3U502VN3V6719339020
2025-02-19T17:57:03.283470,5BPR0070-00007,5BPR0070,S3UQ12JA33K.EB2GAM1,21S3U502PU3V6729339020
2025-02-20T11:08:59.196723,5BPR0070-00001,5BPR0070,S3UQ12JA33K.EB2GAM1,21S3U502XC3V6669339020
2025-02-20T11:09:20.692035,5BPR0070-00001,5BPR0070,S3UQ12JA33K.EB2GAM1,21S3U502XC3V6669339020
2025-02-20T11:10:29.796596,5BPR0070-00001,5BPR0070,S3UQ12JA33K.EB2GAM1,21S3U502XC3V6669339020
2025-02-20T11:10:51.442639,5BPR0070-00001,5BPR0070,S3UQ12JA33K.EB2GAM1,21S3U502XC3V6669339020
2025-02-20T11:13:23.878455,5BPR0070-00001,5BPR0070,S3UQ12JA33K.EB2GAM1,21S3U502XC3V6669339020
2025-02-20T11:19:00.254112,5BPR0070-00002,5BPR0070,S3UQ12JA33K.EB2GAM1,21S3U502FM3V6679339020
2025-02-20T11:19:08.185816,5BPR0070-00003,5BPR0070,S3UQ12JA33K.EB2GAM1,21S3U502JT3V6689339020
2025-02-20T11:19:45.140554,5BPR0070-00004,5BPR0070,S3UQ12JA33K.EB2GAM1,21S3U502BZ3V6699339020
2025-02-20T11:19:53.091856,5BPR0070-00005,5BPR0070,S3UQ12JA33K.EB2GAM1,21S3U502RD3V6709339020
2025-02-20T11:20:01.045727,5BPR0070-00006,5BPR0070,S3UQ12JA33K.EB2GAM1,21S3U502VN3V6719339020
2025-02-20T11:20:09.018760,5BPR0070-00007,5BPR0070,S3UQ12JA33K.EB2GAM1,21S3U502PU3V6729339020
2025-02-20T11:20:17.056069,5BPR0070-00008,5BPR0070,S3UQ12JA33K.EB2GAM1,21S3U502HY3V6739339020
2025-02-20T11:22:33.534790,5BPR0070-00001,5BPR0070,S3UQ12JA33K.EB2GAM1,21S3U502XC3V6669339020
2025-02-20T11:23:58.302393,5BPR0070-00001,5BPR0070,S3UQ12JA33K.EB2GAM1,21S3U502XC3V6669339020
2025-02-20T11:24:35.678223,5BPR0070-00002,5BPR0070,S3UQ12JA33K.EB2GAM1,21S3U502FM3V6679339020
2025-02-20T11:24:45.395000,5BPR0070-00003,5BPR0070,S3UQ12JA33K.EB2GAM1,21S3U502JT3V6689339020
2025-02-20T11:24:51.404275,5BPR0070-00004,5BPR0070,S3UQ12JA33K.EB2GAM1,21S3U502BZ3V6699339020
2025-02-20T11:24:57.448270,5BPR0070-00005,5BPR0070,S3UQ12JA33K.EB2GAM1,21S3U502RD3V6709339020
2025-02-20T11:25:03.371931,5BPR0070-00006,5BPR0070,S3UQ12JA33K.EB2GAM1,21S3U502VN3V6719339020
2025-02-20T11:25:37.234606,5BPR0070-00007,5BPR0070,S3UQ12JA33K.EB2GAM1,21S3U502PU3V6729339020
2025-02-20T13:19:28.884268,5BPR0070-00001,5BPR0070,S3UQ12JA33K.EB2GAM1,21S3U502XC3V6669339020
2025-02-20T13:19:40.945370,5BPR0070-00002,5BPR0070,S3UQ12JA33K.EB2GAM1,21S3U502FM3V6679339020
2025-02-20T13:19:46.953799,5BPR0070-00003,5BPR0070,S3UQ12JA33K.EB2GAM1,21S3U502JT3V6689339020
2025-02-20T13:19:52.881677,5BPR0070-00004,5BPR0070,S3UQ12JA33K.EB2GAM1,21S3U502BZ3V6699339020
2025-02-20T13:19:58.874627,5BPR0070-00005,5BPR0070,S3UQ12JA33K.EB2GAM1,21S3U502RD3V6709339020
2025-02-20T13:38:13.593944,5BPR0070-00009,5BPR0070,S3UQ12JA33K.EB2GAM1,21S3U502YE3V6749339020
2025-02-20T13:39:49.009841,5BPR0070-00010,5BPR0070,S3UQ12JA33K.EB2GAM1,21S3U502CQ3V6759339020
2025-02-20T13:41:06.050396,5BPR0070-00001,5BPR0070,S3UQ12JA33K.EB2GAM1,21S3U502XC3V6669339020
2025-02-20T13:41:11.980355,5BPR0070-00002,5BPR0070,S3UQ12JA33K.EB2GAM1,21S3U502FM3V6679339020
2025-02-20T13:41:17.989163,5BPR0070-00003,5BPR0070,S3UQ12JA33K.EB2GAM1,21S3U502JT3V6689339020
2025-02-20T13:41:24.057424,5BPR0070-00004,5BPR0070,S3UQ12JA33K.EB2GAM1,21S3U502BZ3V6699339020
